Policies,Emissions,Energy
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",66.83819902,9.88745E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",59.14446964,9.85941E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",64.52818196,9.66616E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",56.73321929,9.63775E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",63.28180336,9.54656E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",54.85051721,9.51584E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",62.13044337,9.44764E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",52.8004622,9.41348E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",60.35538439,9.31082E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",50.48831579,9.27303E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",60.66155223,9.49695E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",49.7502312,9.44799E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",47.95071576,6.95444E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",44.10385107,6.94042E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",46.44711451,6.83115E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",42.60024982,6.81714E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",45.02959664,6.7103E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",40.9079559,6.69528E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",44.66010146,6.65867E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",39.96721577,6.64156E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",45.30427446,6.72474E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",39.41211008,6.70269E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",46.77136716,6.92793E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",39.43101582,6.89776E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",127.7235624,1.93352E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",105.6052472,1.92544E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",123.0822014,1.89089E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",100.0329447,1.88244E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",119.7293083,1.86325E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",95.42161632,1.85422E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",117.3904579,1.84918E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",91.7714554,1.83934E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",115.2580548,1.84164E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",88.69800842,1.83085E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",113.0990762,1.8394E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",85.96855118,1.82751E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",115.4215856,1.73704E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",97.66078284,1.73092E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",110.7274419,1.69364E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",92.03569758,1.68716E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",107.3487226,1.6656E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",87.40656344,1.65853E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",105.0172002,1.65143E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",83.77813753,1.64355E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",102.9277604,1.64403E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",80.7429013,1.63521E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",100.8622327,1.64246E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",78.10362701,1.63253E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",98.98395937,1.47725E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",85.1955476,1.47257E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",94.852852,1.43735E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",80.36831384,1.43243E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",91.76548905,1.40932E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",76.16004887,1.40398E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",89.3281441,1.39014E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",72.54402494,1.38421E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",87.79846972,1.38728E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",69.99993682,1.38043E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",86.23697534,1.39014E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",67.848655,1.38219E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",82.06564422,1.21884E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",71.87282107,1.21538E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",78.76929939,1.18456E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",68.18690091,1.18097E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",76.31505088,1.16015E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",64.86409103,1.15626E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",74.26497975,1.14144E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",61.80317269,1.13713E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",72.51677811,1.12945E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",59.12209692,1.12455E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",71.5216841,1.13718E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",57.51493745,1.1312E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",64.30903371,9.51434E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",57.51381828,9.49126E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",61.90611519,9.25555E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",55.02148902,9.23215E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",60.41999036,9.08839E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",52.97335389,9.06309E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",58.93407761,8.92854E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",50.69388359,8.90041E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",56.85724164,8.72779E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",48.14414942,8.69668E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",56.64177898,8.82619E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",47.00858559,8.786E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",46.73844044,6.79647E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",43.34083272,6.78492E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",45.19010668,6.64873E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",41.79249896,6.63719E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",43.6413863,6.49221E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",40.00109231,6.47984E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",43.07984766,6.41055E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",38.9350217,6.39646E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",43.32415197,6.42505E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",38.12065485,6.40689E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",44.26879413,6.56051E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",37.78770225,6.53571E+11
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",140.8331652,2.17171E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",114.9321227,2.1619E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",136.5928679,2.14769E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",109.7605782,2.13747E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",133.7125374,2.13805E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",105.5731088,2.12713E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",132.3738475,2.14615E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",102.5857249,2.13421E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",132.0587878,2.16809E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",100.5535995,2.1548E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",131.7360661,2.19474E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",98.80389366,2.17991E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",124.9579386,1.91989E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",104.5018561,1.91284E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",120.7195311,1.89579E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",99.32522624,1.88832E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",117.8006266,1.88582E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",95.11011291,1.87767E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",116.5173256,1.89433E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",92.18977445,1.88514E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",116.2650422,1.91652E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",90.20977554,1.90599E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",116.0599525,1.94399E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",88.57531451,1.93191E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",106.3749557,1.61527E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",90.45335736,1.60989E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",102.5893365,1.59081E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",85.95710157,1.58516E+12
"('Phase-Out:', 2025, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",99.88229583,1.57795E+12
